Country,State,Year,Residence Type,Household Type,Asset Holding Class,Asset Type,Asset Name,"Average Value Of Assets (Ava) Per Household (UOM:INR(IndianRupees)), Scaling Factor:1"
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Non-Farm Business equipment,5004
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Transport equipment,61463
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Share etc,399
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Asset Category,Deposits etc,102163
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Loan Receivable,Cash & Kind,18681
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,6,Cash Loan,Cash loan outstanding,63870
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Land,599515
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Building,464754
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Livestock & Poultry,3519
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Farm Business equipment,1408
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Non-Farm Business equipment,10355
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Transport equipment,49497
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Share etc,289
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Asset Category,Deposits etc,100976
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Loan Receivable,Cash & Kind,16137
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,7,Cash Loan,Cash loan outstanding,83303
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Land,1044268
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Building,630724
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Livestock & Poultry,5284
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Farm Business equipment,1841
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Non-Farm Business equipment,37693
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Transport equipment,88572
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Share etc,1795
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Asset Category,Deposits etc,159618
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Loan Receivable,Cash & Kind,10163
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,8,Cash Loan,Cash loan outstanding,159745
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Land,1672484
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Building,1262236
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Livestock & Poultry,4157
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Farm Business equipment,2402
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Non-Farm Business equipment,14445
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Transport equipment,200507
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Share etc,21000
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Asset Category,Deposits etc,245605
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Loan Receivable,Cash & Kind,116101
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,9,Cash Loan,Cash loan outstanding,262186
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Land,5379973
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Building,2850863
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Livestock & Poultry,1486
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Farm Business equipment,3547
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Non-Farm Business equipment,35289
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Transport equipment,308678
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Share etc,28006
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Asset Category,Deposits etc,510786
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Loan Receivable,Cash & Kind,40359
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,10,Cash Loan,Cash loan outstanding,348805
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Land,737968
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Building,462099
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Livestock & Poultry,1889
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Farm Business equipment,838
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Non-Farm Business equipment,9904
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Transport equipment,65744
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Share etc,4380
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Asset Category,Deposits etc,105119
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Loan Receivable,Cash & Kind,24510
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,All,all,Cash Loan,Cash loan outstanding,88822
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Land,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Building,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Livestock & Poultry,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Non-Farm Business equipment,200
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Transport equipment,102
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Share etc,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Asset Category,Deposits etc,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Loan Receivable,Cash & Kind,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,1,Cash Loan,Cash loan outstanding,1484
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Land,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Building,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Livestock & Poultry,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Non-Farm Business equipment,4268
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Transport equipment,2070
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Share etc,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Asset Category,Deposits etc,2952
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Loan Receivable,Cash & Kind,3211
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Cash Loan,Cash loan outstanding,14437
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Land,2020
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Building,2572
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Livestock & Poultry,1689
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Non-Farm Business equipment,6219
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Transport equipment,25668
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Share etc,28
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Deposits etc,18015
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Loan Receivable,Cash & Kind,13731
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Cash Loan,Cash loan outstanding,31048
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Land,62436
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Building,50294
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Livestock & Poultry,2479
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Farm Business equipment,76
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Non-Farm Business equipment,20123
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Transport equipment,43997
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Share etc,489
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Deposits etc,22921
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Loan Receivable,Cash & Kind,20757
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Cash Loan,Cash loan outstanding,44045
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Land,139068
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Building,218682
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Livestock & Poultry,6278
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Farm Business equipment,294
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Non-Farm Business equipment,25626
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Transport equipment,32946
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Share etc,124
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Deposits etc,26788
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Loan Receivable,Cash & Kind,9639
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Cash Loan,Cash loan outstanding,92861
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Land,294417
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Building,293358
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Livestock & Poultry,6709
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Farm Business equipment,2902
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Non-Farm Business equipment,14539
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Transport equipment,82906
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Share etc,430
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Deposits etc,57791
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Loan Receivable,Cash & Kind,18351
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Cash Loan,Cash loan outstanding,120697
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Land,554231
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Building,542217
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Livestock & Poultry,8026
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Farm Business equipment,3282
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Non-Farm Business equipment,24430
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Transport equipment,66034
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Share etc,404
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Deposits etc,42073
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Loan Receivable,Cash & Kind,24262
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Cash Loan,Cash loan outstanding,70613
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Land,1033902
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Building,596888
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Livestock & Poultry,5484
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Farm Business equipment,3681
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Non-Farm Business equipment,89733
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Transport equipment,144493
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Share etc,588
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Deposits etc,94779
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Loan Receivable,Cash & Kind,11578
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Cash Loan,Cash loan outstanding,194715
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Land,1471542
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Building,1296854
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Livestock & Poultry,8456
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Farm Business equipment,1829
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Non-Farm Business equipment,31279
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Transport equipment,277790
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Share etc,9515
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Deposits etc,79302
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Loan Receivable,Cash & Kind,267673
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Cash Loan,Cash loan outstanding,353731
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Land,5980636
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Building,3070343
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Livestock & Poultry,3713
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Farm Business equipment,8108
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Non-Farm Business equipment,86400
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Transport equipment,429443
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Share etc,56666
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Deposits etc,356462
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Loan Receivable,Cash & Kind,64529
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Cash Loan,Cash loan outstanding,363917
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Land,1119340
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Building,716411
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Livestock & Poultry,4909
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Farm Business equipment,2287
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Non-Farm Business equipment,34786
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Transport equipment,131322
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Share etc,8013
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Deposits etc,80881
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Loan Receivable,Cash & Kind,55418
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Cash Loan,Cash loan outstanding,151902
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Land,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Building,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Livestock & Poultry,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Non-Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Transport equipment,76
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Share etc,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Deposits etc,420
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Loan Receivable,Cash & Kind,2
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Cash Loan,Cash loan outstanding,5288
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Land,46
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Building,19
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Livestock & Poultry,69
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Farm Business equipment,0
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Non-Farm Business equipment,231
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Transport equipment,1853
India,Karnataka,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Share etc,8
